subject_id,year_in_study,record_date,aerobic_duration,aerobic_pace,aerobic_frequency,walk_without_leash,walk_duration,walk_pace,walk_frequency,walk_reason_bathroom,walk_reason_general_enjoyment,walk_reason_training,walk_reason_other_specify,fetch_games_frequency
grlsY7QXGVLL,1,2014-01,,,,0,30-60 minutes,Brisk,Once/day,0,1,0,,Occasionally
grlsY7QXGVLL,2,2015-03,,,,0,10-30 minutes,Brisk,Once/day,0,1,1,,Frequently
grlsY7S4AJQQ,0,2014-12,,,,0,30-60 minutes,Average,Once/day,0,1,1,,Frequently
grlsY7S4AJQQ,1,2015-12,,,,0,30-60 minutes,Brisk,Once/day,0,1,0,,Frequently
grlsY7S4AJQQ,2,2016-12,,,,0,30-60 minutes,Brisk,Once/day,1,1,1,,Frequently
grlsY7T94JUU,0,2014-09,,,,0,Less than 10 minutes,Average,Less than once/week,0,0,1,,Frequently
grlsY7T94JUU,1,2015-11,,,,0,,,Never,0,0,0,,Frequently
grlsY7T94JUU,2,2016-11,Less than 10 minutes,Engages in moderate exercise (greater than 30% of the time but less than 60% of the time),Once or twice/week,1,Less than 10 minutes,Average,Less than once/month,0,0,0,just to take outside so she can sniff around,Frequently
grlsY7YZF3YY,0,2014-08,30-60 minutes,Engages in strenuous exercise most of the time (greater than 60%),Once/day,1,30-60 minutes,Average,More than once a day,1,1,0,,Frequently
grlsY7YZF3YY,1,2015-10,Greater than 60 minutes,Engages in strenuous exercise most of the time (greater than 60%),Once/day,1,30-60 minutes,Jog,Once/day,0,1,0,Beach walks,Frequently
grlsY7YZF3YY,2,2016-09,30-60 minutes,Engages in strenuous exercise most of the time (greater than 60%),Once/day,1,Greater than 60 minutes,Average,Once/day,0,1,0,,Occasionally
grlsY8H6EQFF,0,2013-09,,,,0,10-30 minutes,Average,More than once a day,0,1,0,,Frequently
grlsY8H6EQFF,1,2014-10,,,,0,30-60 minutes,Average,Once/day,0,1,0,,Occasionally
grlsY8H6EQFF,2,2015-10,,,,0,30-60 minutes,Average,Once/day,0,1,0,,Frequently
grlsY91XJB33,0,2013-02,10-30 minutes,Engages in moderate exercise (greater than 30% of the time but less than 60% of the time),Once or twice/week,1,10-30 minutes,Brisk,Once or twice/week,0,1,1,,Frequently
grlsY91XJB33,1,2014-03,10-30 minutes,Bursts of exercise less than 30% of the time,Once or twice/week,1,30-60 minutes,Brisk,Less than once/week,0,1,0,,Occasionally
grlsY91XJB33,2,2015-03,10-30 minutes,Engages in strenuous exercise most of the time (greater than 60%),Less than once/week,1,10-30 minutes,Average,Less than once/week,0,1,0,,Frequently
grlsY9D83G11,0,2014-07,,,,0,30-60 minutes,Brisk,Once or twice/week,0,1,1,,Frequently
grlsY9D83G11,1,2015-08,,,,0,10-30 minutes,Jog,Once/day,0,1,0,,Frequently
grlsY9D83G11,2,2016-08,,,,0,30-60 minutes,Jog,Once/day,0,1,0,,Frequently
grlsY9IIDEFF,0,2013-02,,,,0,30-60 minutes,Brisk,More than once a day,1,1,1,,Occasionally
grlsY9IIDEFF,1,2014-02,,,,0,30-60 minutes,Brisk,More than once a day,1,1,1,,Occasionally
grlsY9IIDEFF,2,2015-03,,,,0,30-60 minutes,Average,More than once a day,1,0,0,,Occasionally
grlsY9QUTVKK,0,2013-03,,,,0,10-30 minutes,Brisk,More than once a day,0,1,0,,Occasionally
grlsY9QUTVKK,1,2014-01,,,,0,10-30 minutes,Brisk,More than once a day,1,1,0,,Occasionally
grlsY9QUTVKK,2,2015-03,,,,0,10-30 minutes,Brisk,More than once a day,0,1,0,,Occasionally
grlsY9V8LZAA,0,2014-08,10-30 minutes,Bursts of exercise less than 30% of the time,Once/day,1,10-30 minutes,Average,More than once a day,1,1,1,,Frequently
grlsY9W8X1SS,0,2013-08,,,,0,10-30 minutes,Average,Once/day,0,1,0,,Occasionally
grlsY9W8X1SS,2,2015-10,,,,0,10-30 minutes,Brisk,More than once a day,0,1,0,,Occasionally
grlsYB467444,0,2013-06,,,,0,10-30 minutes,Average,Once/day,0,1,0,,Occasionally
grlsYBCRTMQQ,0,2014-01,,,,0,Less than 10 minutes,Average,Once/day,1,0,0,,Occasionally
grlsYBCRTMQQ,1,2015-01,,,,0,Less than 10 minutes,Slow,Less than once/week,1,0,0,,Occasionally
grlsYBCRTMQQ,2,2016-01,,,,0,Less than 10 minutes,Average,More than once a day,1,1,0,,Frequently
grlsYBRSB577,0,2014-09,,,,0,30-60 minutes,Brisk,More than once a day,1,0,1,,Frequently
grlsYBRSB577,1,2015-09,Less than 10 minutes,Engages in strenuous exercise most of the time (greater than 60%),More than once a day,1,10-30 minutes,Average,More than once a day,1,1,1,,Frequently
grlsYBRSB577,2,2016-09,30-60 minutes,Engages in moderate exercise (greater than 30% of the time but less than 60% of the time),More than once a day,1,10-30 minutes,Brisk,More than once a day,1,0,0,,Frequently
grlsYC4IWSHH,0,2013-03,30-60 minutes,Engages in moderate exercise (greater than 30% of the time but less than 60% of the time),More than once a day,1,30-60 minutes,Brisk,More than once a day,0,1,0,,Frequently
grlsYC4IWSHH,1,2014-07,,,,0,30-60 minutes,Average,Once/day,1,1,0,,Frequently
grlsYC4IWSHH,2,2015-07,Less than 10 minutes,Bursts of exercise less than 30% of the time,More than once a day,1,10-30 minutes,Average,More than once a day,1,1,0,,Occasionally
grlsYC8X8C11,0,2014-05,,,,0,10-30 minutes,Brisk,More than once a day,0,1,1,,Frequently
grlsYC8X8C11,1,2015-06,,,,0,30-60 minutes,Average,More than once a day,0,1,1,,Frequently
grlsYC8X8C11,2,2016-06,,,,0,30-60 minutes,Average,More than once a day,0,1,1,,Occasionally
grlsYCK8D500,0,2013-10,,,,0,30-60 minutes,Brisk,Once/day,0,1,0,,Occasionally
grlsYCK8D500,1,2014-12,,,,0,30-60 minutes,Brisk,Once/day,1,1,1,,Occasionally
grlsYCK8D500,2,2015-12,,,,0,30-60 minutes,Brisk,Once/day,1,1,1,,Occasionally
grlsYCV6JRR,0,2013-03,10-30 minutes,Engages in moderate exercise (greater than 30% of the time but less than 60% of the time),More than once a day,1,10-30 minutes,Brisk,Once/day,0,0,1,,Occasionally
grlsYCV6JRR,1,2014-01,Less than 10 minutes,Bursts of exercise less than 30% of the time,More than once a day,1,10-30 minutes,Average,Once/day,0,1,1,,Occasionally
grlsYCV6JRR,2,2015-02,Less than 10 minutes,Bursts of exercise less than 30% of the time,More than once a day,1,Less than 10 minutes,Average,Once/day,0,1,0,,Frequently
grlsYDEDGCXX,0,2014-03,30-60 minutes,Engages in strenuous exercise most of the time (greater than 60%),Once or twice/week,1,30-60 minutes,Brisk,Once or twice/week,0,0,1,,Frequently
grlsYDM9DD,0,2014-09,10-30 minutes,Bursts of exercise less than 30% of the time,More than once a day,1,10-30 minutes,Average,Once or twice/week,0,1,0,,Frequently
grlsYDM9DD,1,2015-10,10-30 minutes,Engages in moderate exercise (greater than 30% of the time but less than 60% of the time),Once/day,1,10-30 minutes,Average,Less than once/month,0,1,0,,Frequently
grlsYDM9DD,2,2016-12,10-30 minutes,Bursts of exercise less than 30% of the time,More than once a day,1,10-30 minutes,Average,Once or twice/week,0,1,0,,Frequently
grlsYDU6FUQQ,0,2014-06,Less than 10 minutes,Bursts of exercise less than 30% of the time,Once/day,1,10-30 minutes,Brisk,Once/day,0,1,1,,Occasionally
grlsYDU6FUQQ,1,2015-06,,,,0,30-60 minutes,Brisk,Once or twice/week,0,1,0,,Occasionally
grlsYDU6FUQQ,2,2016-06,,,,0,10-30 minutes,Brisk,Once or twice/week,0,1,0,,Occasionally
grlsYEL9JU22,0,2014-09,,,,0,30-60 minutes,Average,Once/day,0,1,0,,Frequently
grlsYEL9JU22,1,2015-09,,,,0,30-60 minutes,Brisk,Once/day,0,1,0,,Occasionally
grlsYEL9JU22,2,2016-09,,,,0,30-60 minutes,Average,Once/day,0,1,0,,Occasionally
grlsYELD0L66,0,2013-03,,,,0,10-30 minutes,Average,Less than once/week,0,1,1,,Frequently
grlsYELD0L66,1,2014-07,10-30 minutes,Bursts of exercise less than 30% of the time,Once or twice/week,1,Less than 10 minutes,Average,Less than once/week,1,0,0,,Occasionally
grlsYELD0L66,2,2015-07,,,,0,10-30 minutes,Average,Less than once/month,0,1,0,,Occasionally
grlsYFLNL9WW,0,2014-11,,,,0,30-60 minutes,Average,Once/day,0,1,1,,Occasionally
grlsYFLNL9WW,1,2015-12,10-30 minutes,Bursts of exercise less than 30% of the time,More than once a day,1,30-60 minutes,Average,Once or twice/week,0,1,0,,Occasionally
grlsYFLNL9WW,2,2016-12,,,,0,10-30 minutes,Brisk,Once/day,0,1,0,,Occasionally
grlsYFWBND88,0,2014-09,Greater than 60 minutes,Engages in moderate exercise (greater than 30% of the time but less than 60% of the time),More than once a day,1,30-60 minutes,Average,Less than once/month,0,0,1,,Occasionally
grlsYFWBND88,1,2015-11,30-60 minutes,Engages in moderate exercise (greater than 30% of the time but less than 60% of the time),More than once a day,1,30-60 minutes,Average,Less than once/month,0,1,0,,Frequently
grlsYFWBND88,2,2017-01,30-60 minutes,Bursts of exercise less than 30% of the time,More than once a day,1,30-60 minutes,Average,Less than once/month,0,1,0,,Frequently
grlsYG3VKR00,0,2014-01,,,,0,30-60 minutes,Average,Once/day,0,1,0,,Occasionally
grlsYG3VKR00,1,2015-01,,,,0,30-60 minutes,Average,Once/day,0,1,0,,Occasionally
grlsYG3VKR00,2,2016-03,,,,0,10-30 minutes,Average,Less than once/week,0,1,0,,Never
grlsYH2JVNN,0,2015-01,30-60 minutes,Engages in moderate exercise (greater than 30% of the time but less than 60% of the time),Once/day,1,10-30 minutes,Brisk,More than once a day,0,0,1,,Frequently
grlsYH2JVNN,1,2016-01,10-30 minutes,Engages in moderate exercise (greater than 30% of the time but less than 60% of the time),More than once a day,1,30-60 minutes,Average,More than once a day,0,0,1,,Frequently
grlsYH2JVNN,2,2016-12,30-60 minutes,Engages in moderate exercise (greater than 30% of the time but less than 60% of the time),Once or twice/week,1,10-30 minutes,Average,Once/day,0,0,1,,Frequently
grlsYI05S9OO,0,2013-03,10-30 minutes,Bursts of exercise less than 30% of the time,Once/day,1,10-30 minutes,Average,More than once a day,1,1,1,,Frequently
grlsYI05S9OO,1,2014-03,10-30 minutes,Bursts of exercise less than 30% of the time,Once/day,1,10-30 minutes,Average,Once/day,0,1,1,,Frequently
grlsYI05S9OO,2,2015-05,Less than 10 minutes,Bursts of exercise less than 30% of the time,More than once a day,1,10-30 minutes,Average,Once/day,0,1,0,,Frequently
grlsYI8VNVWW,0,2014-01,30-60 minutes,Engages in moderate exercise (greater than 30% of the time but less than 60% of the time),Once/day,1,30-60 minutes,Brisk,Once/day,0,1,0,,Frequently
grlsYI8VNVWW,1,2015-02,Greater than 60 minutes,Engages in strenuous exercise most of the time (greater than 60%),Once or twice/week,1,30-60 minutes,Average,Once/day,0,1,0,,Occasionally
grlsYI8VNVWW,2,2016-04,30-60 minutes,Engages in strenuous exercise most of the time (greater than 60%),Once/day,1,30-60 minutes,Brisk,Once/day,0,1,0,,Occasionally
grlsYID06966,0,2014-10,10-30 minutes,Engages in strenuous exercise most of the time (greater than 60%),More than once a day,1,30-60 minutes,Brisk,Once or twice/week,0,1,0,,Frequently
grlsYIUM47SS,0,2013-07,,,,0,30-60 minutes,Average,More than once a day,0,1,0,,Frequently
grlsYIUM47SS,1,2014-11,30-60 minutes,Engages in moderate exercise (greater than 30% of the time but less than 60% of the time),Once/day,1,30-60 minutes,Average,More than once a day,1,1,1,,Frequently
grlsYIUM47SS,2,2015-09,30-60 minutes,Engages in moderate exercise (greater than 30% of the time but less than 60% of the time),Once/day,1,30-60 minutes,Brisk,More than once a day,0,1,1,,Frequently
grlsYJ8THUTT,0,2014-06,,,,0,10-30 minutes,Brisk,Once/day,0,1,0,,Occasionally
grlsYJ8THUTT,1,2015-06,,,,0,10-30 minutes,Brisk,Once/day,0,1,0,,Occasionally
grlsYJ8THUTT,2,2016-07,10-30 minutes,Engages in moderate exercise (greater than 30% of the time but less than 60% of the time),Once/day,1,10-30 minutes,Brisk,Once/day,0,1,0,,Occasionally
grlsYK03EZPP,0,2013-01,,,,0,10-30 minutes,Average,More than once a day,0,1,0,,Occasionally
grlsYK03EZPP,1,2014-03,Less than 10 minutes,Bursts of exercise less than 30% of the time,Once/day,1,30-60 minutes,Brisk,More than once a day,0,1,0,,Occasionally
grlsYK03EZPP,2,2015-05,,,,0,10-30 minutes,Average,More than once a day,0,1,0,,Occasionally
grlsYKNM1WW,0,2014-09,,,,0,30-60 minutes,Average,More than once a day,0,1,1,,Occasionally
grlsYKNM1WW,1,2015-11,30-60 minutes,Engages in moderate exercise (greater than 30% of the time but less than 60% of the time),Once/day,1,Greater than 60 minutes,Brisk,Once/day,0,1,0,,Occasionally
grlsYKNM1WW,2,2016-11,30-60 minutes,Engages in moderate exercise (greater than 30% of the time but less than 60% of the time),Once/day,1,10-30 minutes,Average,Once/day,0,1,0,,Occasionally
grlsYLJ61233,0,2012-09,30-60 minutes,Engages in strenuous exercise most of the time (greater than 60%),Once/day,1,10-30 minutes,Average,Less than once/month,0,1,0,,Occasionally
grlsYLJ61233,1,2013-11,30-60 minutes,Engages in strenuous exercise most of the time (greater than 60%),Once or twice/week,1,30-60 minutes,Brisk,Less than once/month,0,1,0,,Occasionally
grlsYLJ61233,2,2015-04,30-60 minutes,Engages in moderate exercise (greater than 30% of the time but less than 60% of the time),Once/day,1,Less than 10 minutes,Brisk,Less than once/month,1,0,0,,Occasionally
grlsYLUNOS33,0,2012-05,,,,0,30-60 minutes,Average,Once or twice/week,0,1,1,,Occasionally
grlsYLUNOS33,1,2013-06,,,,0,30-60 minutes,Average,Once or twice/week,0,1,1,,Occasionally
grlsYLUNOS33,2,2014-04,,,,0,30-60 minutes,Brisk,Once or twice/week,0,1,0,,Frequently
grlsYLV0W1GG,0,2013-01,,,,0,10-30 minutes,Average,Less than once/week,0,1,0,,Frequently
grlsYLV0W1GG,1,2013-11,Less than 10 minutes,Bursts of exercise less than 30% of the time,More than once a day,1,10-30 minutes,Brisk,Less than once/week,0,1,0,,Occasionally
grlsYLV0W1GG,2,2014-12,,,,0,10-30 minutes,Average,Less than once/week,0,1,0,,Frequently
grlsYLW7GC55,0,2014-08,30-60 minutes,Engages in strenuous exercise most of the time (greater than 60%),Once/day,1,30-60 minutes,Brisk,More than once a day,0,0,0,Conditioning for agility,Frequently
grlsYLW7GC55,1,2015-08,Greater than 60 minutes,Engages in strenuous exercise most of the time (greater than 60%),More than once a day,1,Greater than 60 minutes,Brisk,More than once a day,0,0,1,Conditioning for agility,Frequently
grlsYLW7GC55,2,2016-08,Greater than 60 minutes,Engages in strenuous exercise most of the time (greater than 60%),More than once a day,1,30-60 minutes,Jog,More than once a day,0,0,1,Agility,Frequently
grlsYMC2WERR,0,2014-11,,,,0,30-60 minutes,Brisk,Once/day,0,1,1,,Frequently
grlsYMC2WERR,1,2015-12,,,,0,30-60 minutes,Average,Once/day,0,1,1,,Frequently
grlsYMC2WERR,2,2016-12,30-60 minutes,Engages in strenuous exercise most of the time (greater than 60%),Once/day,1,30-60 minutes,Average,Once/day,0,1,0,,Frequently
grlsYMPXIF22,0,2014-06,,,,0,10-30 minutes,Brisk,Once or twice/week,0,1,1,,Occasionally
grlsYMPXIF22,1,2015-06,10-30 minutes,Engages in strenuous exercise most of the time (greater than 60%),Once/day,1,30-60 minutes,Brisk,Once/day,0,1,1,,Frequently
grlsYNELU2LL,0,2014-06,,,,0,30-60 minutes,Average,More than once a day,0,1,0,,Frequently
grlsYNELU2LL,1,2015-06,,,,0,30-60 minutes,Average,More than once a day,1,1,1,,Occasionally
grlsYNELU2LL,2,2016-07,,,,0,30-60 minutes,Brisk,More than once a day,1,1,0,,Occasionally
grlsYNEV51II,0,2014-07,30-60 minutes,Engages in moderate exercise (greater than 30% of the time but less than 60% of the time),Once/day,1,30-60 minutes,Average,Once/day,0,1,0,,Occasionally
grlsYNJ5HP33,0,2012-11,10-30 minutes,Engages in moderate exercise (greater than 30% of the time but less than 60% of the time),More than once a day,1,,,Never,0,0,0,,Frequently
grlsYNJ5HP33,1,2013-09,10-30 minutes,Engages in moderate exercise (greater than 30% of the time but less than 60% of the time),More than once a day,1,10-30 minutes,Brisk,Once/day,1,1,0,,Frequently
grlsYNJ5HP33,2,2014-09,10-30 minutes,Engages in moderate exercise (greater than 30% of the time but less than 60% of the time),Once or twice/week,1,,,Never,0,0,0,,Occasionally
grlsYO6LP033,0,2014-04,,,,0,10-30 minutes,Average,Once or twice/week,0,0,1,,Occasionally
grlsYO6LP033,1,2015-05,,,,0,30-60 minutes,Average,Once or twice/week,0,1,0,,Occasionally
grlsYO6LP033,2,2016-05,10-30 minutes,Bursts of exercise less than 30% of the time,Once or twice/week,1,30-60 minutes,Average,Less than once/week,0,1,0,,Frequently
grlsYOCJQU55,0,2013-03,10-30 minutes,Engages in moderate exercise (greater than 30% of the time but less than 60% of the time),Once/day,1,30-60 minutes,Brisk,Once/day,0,1,0,,Frequently
grlsYOCJQU55,1,2014-03,10-30 minutes,Engages in strenuous exercise most of the time (greater than 60%),Once/day,1,30-60 minutes,Brisk,Once or twice/week,0,1,0,,Frequently
grlsYOCJQU55,2,2015-03,10-30 minutes,Engages in moderate exercise (greater than 30% of the time but less than 60% of the time),Once/day,1,30-60 minutes,Brisk,Once/day,0,1,0,,Frequently
grlsYOCNZTII,0,2013-10,10-30 minutes,Engages in moderate exercise (greater than 30% of the time but less than 60% of the time),Once/day,1,10-30 minutes,Brisk,More than once a day,1,1,1,activity for handler,Frequently
grlsYOCNZTII,1,2014-11,,,,0,10-30 minutes,Average,More than once a day,0,1,1,,Frequently
grlsYOCNZTII,2,2015-11,Less than 10 minutes,Bursts of exercise less than 30% of the time,Once/day,1,10-30 minutes,Average,More than once a day,0,1,0,,Frequently
grlsYOGRGNWW,0,2013-07,10-30 minutes,Engages in moderate exercise (greater than 30% of the time but less than 60% of the time),More than once a day,1,30-60 minutes,Brisk,Once/day,0,0,1,,Occasionally
grlsYOGRGNWW,1,2014-08,,,,0,10-30 minutes,Brisk,Once/day,0,1,0,,Frequently
grlsYOGRGNWW,2,2015-08,,,,0,10-30 minutes,Average,Once/day,1,1,0,,Frequently
grlsYOQLXM44,0,2012-09,,,,0,10-30 minutes,Average,Less than once/month,0,1,0,,Occasionally
grlsYOQLXM44,1,2013-07,,,,0,10-30 minutes,Average,Less than once/month,0,1,0,,Occasionally
grlsYOQLXM44,2,2014-10,,,,0,,,Never,0,0,0,,Occasionally
grlsYP33CG88,0,2014-08,,,,0,10-30 minutes,Average,Once/day,0,1,0,,Occasionally
grlsYP33CG88,1,2015-08,,,,0,30-60 minutes,Average,Once/day,0,1,0,,Occasionally
grlsYP33CG88,2,2016-09,,,,0,30-60 minutes,Average,Once/day,0,1,0,,Occasionally
grlsYPP94SII,0,2014-02,30-60 minutes,Engages in moderate exercise (greater than 30% of the time but less than 60% of the time),More than once a day,1,,,Never,0,0,0,,Occasionally
grlsYPP94SII,1,2015-02,Greater than 60 minutes,Engages in moderate exercise (greater than 30% of the time but less than 60% of the time),Once/day,1,Greater than 60 minutes,Brisk,Once/day,0,1,0,,Occasionally
grlsYPP94SII,2,2016-02,Greater than 60 minutes,Bursts of exercise less than 30% of the time,Once or twice/week,1,,,Never,0,0,0,,Frequently
grlsYQFB3ZZ,0,2013-06,30-60 minutes,Engages in moderate exercise (greater than 30% of the time but less than 60% of the time),More than once a day,1,10-30 minutes,Average,Once or twice/week,0,1,1,,Frequently
grlsYQFB3ZZ,2,2015-10,30-60 minutes,Engages in strenuous exercise most of the time (greater than 60%),More than once a day,1,10-30 minutes,Brisk,Once or twice/week,0,1,0,,Frequently
grlsYRBHEODD,0,2015-01,10-30 minutes,Engages in moderate exercise (greater than 30% of the time but less than 60% of the time),Once/day,1,10-30 minutes,Brisk,More than once a day,1,1,1,,Frequently
grlsYRBHEODD,1,2016-02,10-30 minutes,Bursts of exercise less than 30% of the time,More than once a day,1,10-30 minutes,Average,Once/day,1,1,0,Dog exercise,Frequently
grlsYRBHEODD,2,2017-02,10-30 minutes,Bursts of exercise less than 30% of the time,More than once a day,1,10-30 minutes,Average,More than once a day,1,1,1,,Frequently
grlsYRLJ3P55,0,2014-08,,,,0,30-60 minutes,Average,More than once a day,1,1,1,,Occasionally
grlsYRLJ3P55,1,2015-09,30-60 minutes,Engages in moderate exercise (greater than 30% of the time but less than 60% of the time),Once or twice/week,1,30-60 minutes,Average,More than once a day,0,1,0,,Frequently
grlsYRLJ3P55,2,2016-10,10-30 minutes,Engages in moderate exercise (greater than 30% of the time but less than 60% of the time),Once/day,1,30-60 minutes,Average,More than once a day,1,1,1,,Frequently
